generic_name_clean,side_effect,term_type,source
bupropion,Hepatic enzyme increased,PT,all
bupropion,Pain in jaw,LLT,all
bupropion,Pain in jaw,PT,all
bupropion,Swollen tongue,LLT,all
bupropion,Swollen tongue,PT,all
bupropion,Heart rate irregular,LLT,all
bupropion,Heart rate irregular,PT,all
bupropion,Impairment of attention,LLT,all
bupropion,Circumoral oedema,LLT,all
bupropion,Circumoral oedema,PT,all
bupropion,Genital rash,LLT,all
bupropion,Genital rash,PT,all
bupropion,Gingival pain,LLT,all
bupropion,Gingival pain,PT,all
bupropion,Frequent bowel movements,LLT,all
bupropion,Frequent bowel movements,PT,all
bupropion,Nipple pain,LLT,all
bupropion,Hyperaesthesia,PT,all
bupropion,Nipple pain,PT,all
bupropion,Prostate infection,LLT,all
bupropion,Prostate infection,PT,all
bupropion,Dermal cyst,LLT,all
bupropion,Dermal cyst,PT,all
bupropion,Hypomania,LLT,all
bupropion,Hypomania,PT,all
bupropion,Pulmonary congestion,LLT,all
bupropion,Respiratory tract congestion,PT,all
bupropion,Pulmonary congestion,PT,all
bupropion,Erectile dysfunction,LLT,all
bupropion,Erectile dysfunction,PT,all
bupropion,Parkinsonism,LLT,all
bupropion,Parkinsonism,PT,all
bupropion,Auditory disorder NOS,LLT,all
bupropion,Hearing impaired,PT,all
bupropion,Breast tenderness,LLT,all
bupropion,Breast tenderness,PT,all
bupropion,Vocal cord disorder,LLT,all
bupropion,Vocal cord disorder,PT,all
bupropion,Mouth injury,LLT,all
bupropion,Mouth injury,PT,all
bupropion,Nerve compression,LLT,all
bupropion,Nerve compression,PT,all
bupropion,Nerve injury,PT,all
bupropion,Peripheral coldness,LLT,all
bupropion,Peripheral coldness,PT,all
bupropion,Painful ejaculation,LLT,all
bupropion,Painful ejaculation,PT,all
bupropion,Dry eye,LLT,all
bupropion,Mania,LLT,all
bupropion,Viral upper respiratory tract infection,LLT,all
bupropion,Viral upper respiratory tract infection,PT,all
bupropion,Extrasystoles,LLT,all
bupropion,Extrasystoles,PT,all
bupropion,Vision blurred,LLT,all
bupropion,Vision blurred,PT,all
bupropion,Depressed mood,LLT,all
bupropion,Depressed mood,PT,all
bupropion,Photosensitivity,LLT,all
bupropion,Akathisia,LLT,all
bupropion,Akathisia,PT,all
bupropion,Influenza-like symptoms,LLT,all
bupropion,Influenza like illness,PT,all
bupropion,Gastric irritation,LLT,all
bupropion,Epigastric discomfort,PT,all
bupropion,Shakiness,LLT,all
bupropion,Initial insomnia,LLT,all
bupropion,Initial insomnia,PT,all
bupropion,Middle insomnia,LLT,all
bupropion,Middle insomnia,PT,all
bupropion,Joint injury,LLT,all
bupropion,Joint injury,PT,all
bupropion,Rash maculo-papular,LLT,all
bupropion,Rash maculo-papular,PT,all
bupropion,Increased tendency to bruise,LLT,all
bupropion,Increased tendency to bruise,PT,all
bupropion,Suicidal ideation,LLT,all
bupropion,Suicidal ideation,PT,all
bupropion,Hyperkinesia,LLT,all
bupropion,Hyperkinesia,PT,all
bupropion,Rigors,LLT,all
bupropion,Respiratory sighs,LLT,all
bupropion,Respiration abnormal,PT,all
bupropion,Defaecation urgency,LLT,all
bupropion,Defaecation urgency,PT,all
bupropion,Joint sprain,LLT,all
bupropion,Ligament sprain,PT,all
bupropion,Wrist fracture,LLT,all
bupropion,Wrist fracture,PT,all
bupropion,Neuropathy,LLT,all
bupropion,Neuropathy peripheral,PT,all
bupropion,Energy increased,LLT,all
bupropion,Energy increased,PT,all
bupropion,Hair colour changes,LLT,all
bupropion,Hair colour changes,PT,all
bupropion,Pruritus generalised,LLT,all
bupropion,Pruritus generalised,PT,all
bupropion,Dyslexia,LLT,all
bupropion,Dyslexia,PT,all
bupropion,Musculoskeletal chest pain,LLT,all
bupropion,Lymphadenopathy,LLT,all
bupropion,Lymphadenopathy,PT,all
bupropion,Conjunctivitis infective,LLT,all
bupropion,Conjunctivitis infective,PT,all
bupropion,Blood pressure increased,LLT,all
bupropion,Blood pressure increased,PT,all
bupropion,Tooth abscess,LLT,all
bupropion,Tooth abscess,PT,all
bupropion,Breast microcalcification,LLT,all
bupropion,Breast calcifications,PT,all
bupropion,Coordination abnormal,LLT,all
bupropion,Coordination abnormal,PT,all
bupropion,Paraesthesia oral,LLT,all
bupropion,Paraesthesia oral,PT,all
bupropion,Hypoaesthesia oral,LLT,all
bupropion,Hypoaesthesia oral,PT,all
bupropion,Influenza like illness,LLT,all
bupropion,Stress symptoms,LLT,all
bupropion,Stress,PT,all
bupropion,Self-injurious ideation,LLT,all
bupropion,Self-injurious ideation,PT,all
bupropion,Sinus pain,LLT,all
bupropion,Terminal insomnia,LLT,all
bupropion,Terminal insomnia,PT,all
bupropion,Pseudoparkinsonism,LLT,all
bupropion,Face oedema,LLT,all
bupropion,Face oedema,PT,all
bupropion,Visual disturbance,LLT,all
bupropion,Visual impairment,PT,all
bupropion,Feeling jittery,LLT,all
bupropion,Feeling jittery,PT,all
bupropion,Depressed level of consciousness,LLT,all
bupropion,Depressed level of consciousness,PT,all
bupropion,Altered state of consciousness,PT,all
bupropion,Vaginal mycosis,LLT,all
bupropion,Vulvovaginal mycotic infection,PT,all
bupropion,Sexual dysfunction,LLT,all
bupropion,Sexual dysfunction,PT,all
bupropion,Lip dry,LLT,all
bupropion,Lip dry,PT,all
bupropion,Vaginal irritation,LLT,all
bupropion,Vulvovaginal discomfort,PT,all
bupropion,Skin laceration,LLT,all
bupropion,Renal pain,LLT,all
bupropion,Renal pain,PT,all
bupropion,Gastritis viral,LLT,all
bupropion,Gastritis viral,PT,all
bupropion,Cough increased,LLT,all
bupropion,Latex allergy,LLT,all
bupropion,Rubber sensitivity,PT,all
bupropion,Sore eye,LLT,all
bupropion,Sensation of heaviness,LLT,all
bupropion,Sensation of heaviness,PT,all
bupropion,Hot flush,LLT,all
bupropion,Hot flush,PT,all
bupropion,Menopausal symptoms,PT,all
bupropion,Tardive dyskinesia,LLT,all
bupropion,Tardive dyskinesia,PT,all
bupropion,Gastrointestinal pain,LLT,all
bupropion,Ear infection,LLT,all
bupropion,Ear infection,PT,all
bupropion,Throat irritation,LLT,all
bupropion,Throat irritation,PT,all
bupropion,Sweating increased,LLT,all
bupropion,Acne,LLT,all
bupropion,Acne,PT,all
bupropion,Limb injury,LLT,all
bupropion,Limb injury,PT,all
bupropion,Infestation NOS,LLT,all
bupropion,Infestation,PT,all
bupropion,Ear and labyrinth disorders,,all
bupropion,Sleep disorder,LLT,all
bupropion,Completed suicide,LLT,all
bupropion,Animal scratch,LLT,all
bupropion,Animal scratch,PT,all
bupropion,Arthropod bite,LLT,all
bupropion,Arthropod bite,PT,all
bupropion,Feelings of worthlessness,LLT,all
bupropion,Feelings of worthlessness,PT,all
bupropion,Social avoidant behaviour,LLT,all
bupropion,Social avoidant behaviour,PT,all
bupropion,Disturbance in sexual arousal,LLT,all
bupropion,Pharyngolaryngeal pain,LLT,all
bupropion,Laryngeal pain,PT,all
bupropion,Tooth infection,LLT,all
bupropion,Tooth infection,PT,all
bupropion,Injection site joint pain,LLT,all
bupropion,Injection site joint pain,PT,all
bupropion,Post procedural pain,LLT,all
bupropion,Procedural pain,PT,all
bupropion,Muscle tightness,LLT,all
bupropion,Muscle tightness,PT,all
bupropion,Irritation gum,LLT,all
bupropion,Hypertonic bladder,LLT,all
bupropion,Hypertonic bladder,PT,all
bupropion,Hypersomnia,LLT,all
bupropion,Hypersomnia,PT,all
bupropion,Insomnia,LLT,all
bupropion,Respiratory tract congestion,LLT,all
bupropion,Musculoskeletal stiffness,LLT,all
bupropion,Musculoskeletal stiffness,PT,all
bupropion,Gastrointestinal discomfort,LLT,all
bupropion,Neurological examination abnormal,LLT,all
bupropion,Neurological examination abnormal,PT,all
bupropion,Infrequent bowel movements,LLT,all
bupropion,Infrequent bowel movements,PT,all
bupropion,Rhinorrhoea,LLT,all
bupropion,Rhinorrhoea,PT,all
bupropion,Increased upper airway secretion,LLT,all
bupropion,Increased upper airway secretion,PT,all
bupropion,Dyspareunia,LLT,all
bupropion,Dyspareunia,PT,all
bupropion,Feeling abnormal,LLT,all
bupropion,Paranoia,LLT,all
bupropion,Parosmia,LLT,all
bupropion,Parosmia,PT,all
bupropion,Lower limb fracture,LLT,all
bupropion,Lower limb fracture,PT,all
bupropion,Sore mouth,LLT,all
bupropion,Appetite absent,LLT,all
bupropion,Loose stools,LLT,all
bupropion,Testicular swelling,LLT,all
bupropion,Testicular swelling,PT,all
bupropion,Somnolence,LLT,all
bupropion,Somnolence,PT,all
bupropion,Abnormal ejaculation,LLT,all
bupropion,Ejaculation disorder,PT,all
bupropion,Feeling hot,LLT,all
bupropion,Feeling hot,PT,all
bupropion,Vaginal haemorrhage,LLT,all
bupropion,Vaginal haemorrhage,PT,all
mannitol,Acidosis,LLT,all
mannitol,Acidosis,PT,all
mannitol,Angina pectoris,LLT,all
mannitol,Angina pectoris,PT,all
mannitol,Back pain,LLT,all
mannitol,Back pain,PT,all
mannitol,Dehydration,LLT,all
mannitol,Dehydration,PT,all
mannitol,Diarrhoea,LLT,all
mannitol,Diarrhoea,PT,all
mannitol,Diuresis,LLT,all
mannitol,Polyuria,PT,all
mannitol,Oedema,LLT,all
mannitol,Oedema,PT,all
mannitol,Hypersensitivity,LLT,all
mannitol,Hypersensitivity,PT,all
mannitol,Hypotension,LLT,all
mannitol,Hypotension,PT,all
mannitol,Lung disorder,LLT,all
mannitol,Lung disorder,PT,all
mannitol,Nausea,LLT,all
mannitol,Nausea,PT,all
mannitol,Pain,LLT,all
mannitol,Pain,PT,all
mannitol,Rhinitis,LLT,all
mannitol,Rhinitis,PT,all
mannitol,Convulsion,LLT,all
mannitol,Convulsion,PT,all
mannitol,Tachycardia,LLT,all
mannitol,Tachycardia,PT,all
mannitol,Thirst,LLT,all
mannitol,Thirst,PT,all
mannitol,Urticaria,LLT,all
mannitol,Urticaria,PT,all
mannitol,Vertigo,LLT,all
mannitol,Vertigo,PT,all
mannitol,Vomiting,LLT,all
mannitol,Vomiting,PT,all
mannitol,Urinary retention,LLT,all
mannitol,Urinary retention,PT,all
mannitol,Chills,LLT,all
mannitol,Chills,PT,all
mannitol,Pulmonary congestion,LLT,all
mannitol,Respiratory tract congestion,PT,all
mannitol,Pulmonary congestion,PT,all
mannitol,Vision blurred,LLT,all
mannitol,Vision blurred,PT,all
mannitol,Fluid overload,LLT,all
mannitol,Fluid overload,PT,all
mannitol,Arthralgia,LLT,all
mannitol,Arthralgia,PT,all
mannitol,Musculoskeletal discomfort,PT,all
mannitol,Mental disorder,LLT,all
mannitol,Mental disorder,PT,all
mannitol,Bronchospasm,LLT,all
mannitol,Bronchospasm,PT,all
mannitol,Bronchitis,LLT,all
mannitol,Bronchitis,PT,all
mannitol,Bronchopneumonia,LLT,all
mannitol,Bronchopneumonia,PT,all
mannitol,Oral candidiasis,LLT,all
mannitol,Oral candidiasis,PT,all
mannitol,Candida infection,PT,all
mannitol,Chest pain,LLT,all
mannitol,Chest pain,PT,all
mannitol,Infection,LLT,all
mannitol,Infection,PT,all
mannitol,Connective tissue disorder,LLT,all
mannitol,Connective tissue disorder,PT,all
mannitol,Cough,LLT,all
mannitol,Cough,PT,all
mannitol,Diabetes mellitus,LLT,all
mannitol,Diabetes mellitus,PT,all
mannitol,Dizziness,LLT,all
mannitol,Dizziness,PT,all
mannitol,Dyspnoea,LLT,all
mannitol,Dyspnoea,PT,all
mannitol,Ear pain,LLT,all
mannitol,Ear pain,PT,all
mannitol,Eructation,LLT,all
mannitol,Eructation,PT,all
mannitol,Rash,LLT,all
mannitol,Rash,PT,all
mannitol,Dermatitis,PT,all
mannitol,Extravasation,LLT,all
mannitol,Extravasation,PT,all
mannitol,Fatigue,LLT,all
mannitol,Fatigue,PT,all
mannitol,Asthenia,PT,all
mannitol,Body temperature increased,LLT,all
mannitol,Body temperature increased,PT,all
mannitol,Flatulence,LLT,all
mannitol,Flatulence,PT,all
mannitol,Gagging,LLT,all
mannitol,Retching,PT,all
mannitol,Gastrooesophageal reflux disease,LLT,all
mannitol,Gastrooesophageal reflux disease,PT,all
mannitol,Gastrointestinal disorder,LLT,all
mannitol,Gastrointestinal disorder,PT,all
mannitol,Glossodynia,LLT,all
mannitol,Glossodynia,PT,all
mannitol,Headache,LLT,all
mannitol,Headache,PT,all
mannitol,Cardiac failure,LLT,all
mannitol,Cardiac failure,PT,all
mannitol,Cardiac failure congestive,LLT,all
mannitol,Cardiac failure congestive,PT,all
mannitol,Haemoptysis,LLT,all
mannitol,Haemoptysis,PT,all
mannitol,Hypertension,LLT,all
mannitol,Hypertension,PT,all
mannitol,Hyperventilation,LLT,all
mannitol,Hyperventilation,PT,all
mannitol,Hyponatraemia,LLT,all
mannitol,Hyponatraemia,PT,all
mannitol,Mediastinal disorder,LLT,all
mannitol,Mediastinal disorder,PT,all
mannitol,Musculoskeletal pain,LLT,all
mannitol,Musculoskeletal pain,PT,all
mannitol,Nephrosis,LLT,all
mannitol,Nephrotic syndrome,PT,all
mannitol,Nervous system disorder,LLT,all
mannitol,Nervous system disorder,PT,all
mannitol,Pharyngitis,LLT,all
mannitol,Pharyngitis,PT,all
mannitol,Phlebitis,LLT,all
mannitol,Phlebitis,PT,all
mannitol,Prurigo,LLT,all
mannitol,Prurigo,PT,all
mannitol,Pruritus,LLT,all
mannitol,Pruritus,PT,all
mannitol,Pulmonary oedema,LLT,all
mannitol,Pulmonary oedema,PT,all
mannitol,Renal failure,LLT,all
mannitol,Renal failure,PT,all
mannitol,Staphylococcal infection,LLT,all
mannitol,Staphylococcal infection,PT,all
mannitol,Stomatitis,LLT,all
mannitol,Stomatitis,PT,all
mannitol,Thrombophlebitis,LLT,all
mannitol,Thrombophlebitis,PT,all
mannitol,Upper respiratory tract infection,LLT,all
mannitol,Upper respiratory tract infection,PT,all
mannitol,Urinary incontinence,LLT,all
mannitol,Urinary incontinence,PT,all
mannitol,Urinary tract disorder,LLT,all
mannitol,Urethral disorder,PT,all
mannitol,Urinary tract disorder,PT,all
mannitol,Venous thrombosis,LLT,all
mannitol,Venous thrombosis,PT,all
mannitol,Wheezing,LLT,all
mannitol,Wheezing,PT,all
mannitol,Skin necrosis,LLT,all
mannitol,Skin exfoliation,PT,all
mannitol,Skin necrosis,PT,all
mannitol,Joint stiffness,LLT,all
mannitol,Joint stiffness,PT,all
mannitol,Malnutrition,LLT,all
mannitol,Malnutrition,PT,all
mannitol,Unspecified disorder of skin and subcutaneous tissue,LLT,all
mannitol,Skin disorder,PT,all
mannitol,Odynophagia,LLT,all
mannitol,Odynophagia,PT,all
mannitol,Malaise,LLT,all
mannitol,Malaise,PT,all
mannitol,Discomfort,PT,all
mannitol,Feeling abnormal,PT,all
mannitol,Ill-defined disorder,PT,all
mannitol,Cold sweat,LLT,all
mannitol,Cold sweat,PT,all
mannitol,Decreased appetite,LLT,all
mannitol,Decreased appetite,PT,all
mannitol,Abdominal pain upper,LLT,all
mannitol,Abdominal pain upper,PT,all
mannitol,Retching,LLT,all
mannitol,Respiratory depression,LLT,all
mannitol,Pulmonary function test decreased,PT,all
mannitol,Respiratory depression,PT,all
mannitol,Chest discomfort,LLT,all
mannitol,Chest discomfort,PT,all
mannitol,Condition aggravated,LLT,all
mannitol,Condition aggravated,PT,all
mannitol,Productive cough,LLT,all
mannitol,Productive cough,PT,all
mannitol,Pain in arm,LLT,all
mannitol,Pain in extremity,PT,all
mannitol,Hypoxia,LLT,all
mannitol,Hypoxia,PT,all
mannitol,Throat sore,LLT,all
mannitol,Oropharyngeal discomfort,PT,all
mannitol,Oropharyngeal pain,PT,all
mannitol,Initial insomnia,LLT,all
mannitol,Initial insomnia,PT,all
mannitol,Musculoskeletal chest pain,LLT,all
mannitol,Musculoskeletal chest pain,PT,all
mannitol,Forced expiratory volume decreased,LLT,all
mannitol,Forced expiratory volume decreased,PT,all
mannitol,Influenza like illness,LLT,all
mannitol,Influenza like illness,PT,all
mannitol,Hypovolaemia,LLT,all
mannitol,Hypovolaemia,PT,all
mannitol,Feeling jittery,LLT,all
mannitol,Nervousness,PT,all
mannitol,Feeling jittery,PT,all
mannitol,Morbid thoughts,LLT,all
mannitol,Morbid thoughts,PT,all
mannitol,Obstructive airways disorder,LLT,all
mannitol,Obstructive airways disorder,PT,all
mannitol,Throat irritation,LLT,all
mannitol,Throat irritation,PT,all
mannitol,Acne,LLT,all
mannitol,Acne,PT,all
mannitol,Infestation NOS,LLT,all
mannitol,Infestation,PT,all
mannitol,Ear and labyrinth disorders,,all
mannitol,Blood alkaline phosphatase increased,LLT,all
mannitol,Blood alkaline phosphatase increased,PT,all
mannitol,Bacterial disease carrier,LLT,all
mannitol,Bacterial disease carrier,PT,all
mannitol,Sputum discoloured,LLT,all
mannitol,Sputum discoloured,PT,all
mannitol,Pharyngolaryngeal pain,LLT,all
mannitol,Laryngeal pain,PT,all
mannitol,Fluid and electrolyte imbalance,LLT,all
mannitol,Electrolyte imbalance,PT,all
mannitol,Lung infection,LLT,all
mannitol,Lung infection,PT,all
mannitol,Hernia pain,LLT,all
mannitol,Hernia pain,PT,all
mannitol,Respiratory tract congestion,LLT,all
mannitol,Fungus sputum test positive,LLT,all
mannitol,Fungal test positive,PT,all
mannitol,Rhinorrhoea,LLT,all
mannitol,Nasopharyngitis,PT,all
mannitol,Rhinorrhoea,PT,all
mannitol,Dysphonia,LLT,all
mannitol,Dysphonia,PT,all
mannitol,Post-tussive vomiting,LLT,all
mannitol,Post-tussive vomiting,PT,all
mannitol,Decompensation cardiac,LLT,all
cytarabine,Abdominal pain,LLT,all
cytarabine,Gastrointestinal pain,PT,all
cytarabine,Abdominal pain,PT,all
cytarabine,Alopecia,LLT,all
cytarabine,Alopecia,PT,all
cytarabine,Anaphylactic shock,LLT,all
cytarabine,Anaphylactic shock,PT,all
cytarabine,Anaemia,LLT,all
cytarabine,Anaemia,PT,all
cytarabine,Anaemia megaloblastic,LLT,all
cytarabine,Anaemia megaloblastic,PT,all
cytarabine,Anorexia,LLT,all
cytarabine,Decreased appetite,PT,all
cytarabine,Anxiety,LLT,all
cytarabine,Anxiety,PT,all
cytarabine,Arachnoiditis,LLT,all
cytarabine,Arachnoiditis,PT,all
cytarabine,Arthralgia,LLT,all
cytarabine,Arthralgia,PT,all
cytarabine,Musculoskeletal discomfort,PT,all
cytarabine,Asthenia,LLT,all
cytarabine,Asthenia,PT,all
cytarabine,Back pain,LLT,all
cytarabine,Back pain,PT,all
cytarabine,Mental disorder,LLT,all
cytarabine,Mental disorder,PT,all
cytarabine,Cellulitis,LLT,all
cytarabine,Cellulitis,PT,all
cytarabine,Cerebellar syndrome,LLT,all
cytarabine,Nervous system disorder,PT,all
cytarabine,Cerebellar syndrome,PT,all
cytarabine,Neck pain,LLT,all
cytarabine,Neck pain,PT,all
cytarabine,Chest pain,LLT,all
cytarabine,Chest pain,PT,all
cytarabine,Coma,LLT,all
cytarabine,Coma,PT,all
cytarabine,Infection,LLT,all
cytarabine,Infection,PT,all
cytarabine,Confusional state,LLT,all
cytarabine,Confusional state,PT,all
cytarabine,Feeling abnormal,PT,all
cytarabine,Conjunctivitis,LLT,all
cytarabine,Conjunctivitis,PT,all
cytarabine,Connective tissue disorder,LLT,all
cytarabine,Connective tissue disorder,PT,all
cytarabine,Constipation,LLT,all
cytarabine,Constipation,PT,all
cytarabine,Contusion,LLT,all
cytarabine,Contusion,PT,all
cytarabine,Cough,LLT,all
cytarabine,Cough,PT,all
cytarabine,Cyst,LLT,all
cytarabine,Cyst,PT,all
cytarabine,Deafness,LLT,all
cytarabine,Deafness,PT,all
cytarabine,Dysphagia,LLT,all
cytarabine,Dysphagia,PT,all
cytarabine,Dehydration,LLT,all
cytarabine,Dehydration,PT,all
cytarabine,Depression,LLT,all
cytarabine,Depression,PT,all
cytarabine,Diarrhoea,LLT,all
cytarabine,Diarrhoea,PT,all
cytarabine,Dizziness,LLT,all
cytarabine,Dizziness,PT,all
cytarabine,Dyspnoea,LLT,all
cytarabine,Dyspnoea,PT,all
cytarabine,Oedema,LLT,all
cytarabine,Oedema,PT,all
cytarabine,Oesophagitis,LLT,all
cytarabine,Oesophagitis,PT,all
cytarabine,Rash,LLT,all
cytarabine,Rash,PT,all
cytarabine,Dermatitis,PT,all
cytarabine,Extravasation,LLT,all
cytarabine,Extravasation,PT,all
cytarabine,Eye disorder,LLT,all
cytarabine,Eye disorder,PT,all
cytarabine,Fatigue,LLT,all
cytarabine,Fatigue,PT,all
cytarabine,Body temperature increased,LLT,all
cytarabine,Body temperature increased,PT,all
cytarabine,Ephelides,LLT,all
cytarabine,Ephelides,PT,all
cytarabine,Solar lentigo,PT,all
cytarabine,Gastrointestinal disorder,LLT,all
cytarabine,Gastrointestinal disorder,PT,all
cytarabine,Gastrointestinal haemorrhage,LLT,all
cytarabine,Gastrointestinal haemorrhage,PT,all
cytarabine,Guillain-Barre syndrome,LLT,all
cytarabine,Guillain-Barre syndrome,PT,all
cytarabine,Headache,LLT,all
cytarabine,Headache,PT,all
cytarabine,Cardiac disorder,LLT,all
cytarabine,Cardiac disorder,PT,all
cytarabine,Cardiomegaly,LLT,all
cytarabine,Cardiomegaly,PT,all
cytarabine,Blood disorder,LLT,all
cytarabine,Blood disorder,PT,all
cytarabine,Hemiplegia,LLT,all
cytarabine,Hemiplegia,PT,all
cytarabine,Haemorrhage,LLT,all
cytarabine,Haemorrhage,PT,all
cytarabine,Haemoglobin,PT,all
cytarabine,Haemorrhoids,LLT,all
cytarabine,Haemorrhoids,PT,all
cytarabine,Hydrocephalus,LLT,all
cytarabine,Hydrocephalus,PT,all
cytarabine,Hyperbilirubinaemia,LLT,all
cytarabine,Hyperbilirubinaemia,PT,all
cytarabine,Hyperglycaemia,LLT,all
cytarabine,Hyperglycaemia,PT,all
cytarabine,Hypersensitivity,LLT,all
cytarabine,Hypersensitivity,PT,all
cytarabine,Hypertension,LLT,all
cytarabine,Hypertension,PT,all
cytarabine,Hypoaesthesia,LLT,all
cytarabine,Hypoaesthesia,PT,all
cytarabine,Hypocalcaemia,LLT,all
cytarabine,Hypocalcaemia,PT,all
cytarabine,Hypokalaemia,LLT,all
cytarabine,Hypokalaemia,PT,all
cytarabine,Hyponatraemia,LLT,all
cytarabine,Hyponatraemia,PT,all
cytarabine,Hypotension,LLT,all
cytarabine,Hypotension,PT,all
cytarabine,Immune status,LLT,all
cytarabine,Immunology test,PT,all
cytarabine,Immune system disorder,LLT,all
cytarabine,Immune system disorder,PT,all
cytarabine,Incontinence,LLT,all
